Date,Open,High,Low,Close,Adj Close,Volume
1980-01-02,5.251881122589111,5.264945983886719,5.095108985900879,5.173494815826416,1.1832642555236816,1318470
1980-01-03,5.029787063598633,5.029787063598633,4.899143218994141,4.964465141296387,1.1354553699493408,2510643
1980-01-04,4.964465141296387,5.003657817840576,4.925271987915039,4.964465141296387,1.1354553699493408,1689709
1980-01-07,4.964465141296387,5.016722202301025,4.964465141296387,4.990593910217285,1.1414318084716797,901306
1980-01-08,4.990593910217285,5.173494815826416,4.977529048919678,5.173494815826416,1.1832642555236816,1848538
1980-01-09,5.173494815826416,5.264945983886719,5.160430908203125,5.160430908203125,1.1802761554718018,3025402
1980-01-10,5.160430908203125,5.27800989151001,5.134302139282227,5.212687969207764,1.1922284364700317,1218006
1980-01-11,5.212687969207764,5.225752830505371,5.121236801147461,5.199624061584473,1.1892399787902832,1371094
1980-01-14,5.186559200286865,5.186559200286865,5.0820441246032715,5.134302139282227,1.1743009090423584,1047696
1980-01-15,5.0689802169799805,5.0689802169799805,4.977529048919678,5.042850971221924,1.153383731842041,952973
1980-01-16,5.042850971221924,5.121236801147461,5.003657817840576,5.016722202301025,1.1474071741104126,1100320
1980-01-17,5.003657817840576,5.003657817840576,4.951401233673096,4.964465141296387,1.1354553699493408,1662918
1980-01-18,4.964465141296387,4.990593910217285,4.873013973236084,4.886078834533691,1.117527723312378,1643782
1980-01-21,4.899143218994141,4.964465141296387,4.899143218994141,4.93833589553833,1.1294798851013184,1795914
1980-01-22,4.93833589553833,5.0820441246032715,4.925271987915039,5.003657817840576,1.1444207429885864,2007366
1980-01-23,5.016722202301025,5.264945983886719,5.016722202301025,5.147366046905518,1.1772888898849487,1714586
1980-01-24,5.212687969207764,5.264945983886719,5.212687969207764,5.225752830505371,1.195216417312622,2650336
1980-01-25,5.225752830505371,5.225752830505371,5.160430908203125,5.186559200286865,1.186252236366272,1106061
1980-01-28,5.186559200286865,5.225752830505371,5.147366046905518,5.225752830505371,1.195216417312622,1021862
1980-01-29,5.225752830505371,5.264945983886719,5.134302139282227,5.199624061584473,1.1892399787902832,957757
1980-01-30,5.199624061584473,5.225752830505371,5.147366046905518,5.186559200286865,1.186252236366272,1403626
1980-01-31,5.186559200286865,5.225752830505371,5.173494815826416,5.173494815826416,1.1832642555236816,1535664
1980-02-01,5.173494815826416,5.225752830505371,5.147366046905518,5.212687969207764,1.1922284364700317,946275
1980-02-04,5.212687969207764,5.251881122589111,5.199624061584473,5.225752830505371,1.195216417312622,1327082
1980-02-05,5.225752830505371,5.23881721496582,5.199624061584473,5.212687969207764,1.1922284364700317,1049610
1980-02-06,5.212687969207764,5.291073799133301,5.212687969207764,5.251881122589111,1.2011929750442505,1526096
1980-02-07,5.251881122589111,5.291073799133301,5.23881721496582,5.264945983886719,1.2041807174682617,918528
1980-02-08,5.264945983886719,5.264945983886719,5.199624061584473,5.225752830505371,1.195216417312622,903219
1980-02-11,5.225752830505371,5.264945983886719,5.160430908203125,5.225752830505371,1.195216417312622,1420848
1980-02-12,5.225752830505371,5.539298057556152,5.199624061584473,5.513168811798096,1.260954737663269,3178490
1980-02-13,5.513168811798096,5.6830058097839355,5.199624061584473,5.6307477951049805,1.2878464460372925,3255990
1980-02-14,5.6307477951049805,5.656877040863037,5.539298057556152,5.565425872802734,1.2729055881500244,2154714
1980-02-15,5.539298057556152,5.539298057556152,5.40865421295166,5.473976135253906,1.2686667442321777,1543318
1980-02-19,5.460910797119141,5.460910797119141,5.40865421295166,5.434782981872559,1.2595839500427246,952016
1980-02-20,5.434782981872559,5.552361965179443,5.40865421295166,5.513168811798096,1.2777514457702637,1567238
1980-02-21,5.513168811798096,5.552361965179443,5.421718120574951,5.421718120574951,1.2565548419952393,1661005
1980-02-22,5.421718120574951,5.473976135253906,5.3955888748168945,5.44784688949585,1.262610673904419,764483
1980-02-25,5.44784688949585,5.460910797119141,5.40865421295166,5.40865421295166,1.2535279989242554,1500262
1980-02-26,5.40865421295166,5.40865421295166,5.343331813812256,5.3694610595703125,1.2444443702697754,1082141
1980-02-27,5.356396198272705,5.356396198272705,5.212687969207764,5.225752830505371,1.2111380100250244,2823517
1980-02-28,5.225752830505371,5.27800989151001,5.199624061584473,5.199624061584473,1.205081820487976,2222646
1980-02-29,5.212687969207764,5.23881721496582,5.212687969207764,5.225752830505371,1.2111380100250244,1070659
1980-03-03,5.225752830505371,5.27800989151001,5.173494815826416,5.199624061584473,1.205081820487976,754915
1980-03-04,5.186559200286865,5.186559200286865,5.147366046905518,5.173494815826416,1.1990264654159546,951059
1980-03-05,5.173494815826416,5.186559200286865,4.951401233673096,4.977529048919678,1.153608798980713,1418934
1980-03-06,4.977529048919678,4.990593910217285,4.873013973236084,4.912207126617432,1.1384692192077637,1827488
1980-03-07,4.912207126617432,5.042850971221924,4.794628143310547,4.951401233673096,1.1475542783737183,1727024
1980-03-10,4.951401233673096,5.055915832519531,4.925271987915039,5.055915832519531,1.1717756986618042,862077
1980-03-11,5.055915832519531,5.121236801147461,5.055915832519531,5.0689802169799805,1.1748050451278687,1151987
1980-03-12,5.0689802169799805,5.095108985900879,4.925271987915039,4.990593910217285,1.1566367149353027,1103190
1980-03-13,4.990593910217285,5.016722202301025,4.93833589553833,4.977529048919678,1.153608798980713,683155
1980-03-14,4.977529048919678,5.042850971221924,4.951401233673096,4.990593910217285,1.1566367149353027,1397885
1980-03-17,4.990593910217285,5.042850971221924,4.93833589553833,4.990593910217285,1.1566367149353027,991245
1980-03-18,4.990593910217285,5.10817289352417,4.964465141296387,5.0820441246032715,1.1778316497802734,1281155
1980-03-19,5.0820441246032715,5.147366046905518,5.016722202301025,5.029787063598633,1.1657204627990723,1691622
1980-03-20,5.029787063598633,5.042850971221924,4.977529048919678,5.003657817840576,1.1596653461456299,510931
1980-03-21,4.977529048919678,4.977529048919678,4.859950065612793,4.899143218994141,1.135441541671753,1444768
1980-03-24,4.899143218994141,4.899143218994141,4.833820819854736,4.833820819854736,1.1203025579452515,901306
1980-03-25,4.859950065612793,4.977529048919678,4.859950065612793,4.925271987915039,1.1414978504180908,861120
1980-03-26,4.93833589553833,5.0820441246032715,4.93833589553833,4.977529048919678,1.153608798980713,820934
1980-03-27,4.977529048919678,5.042850971221924,4.951401233673096,5.016722202301025,1.1626914739608765,1124240
1980-03-28,5.016722202301025,5.199624061584473,5.003657817840576,5.186559200286865,1.2020542621612549,1179734
1980-03-31,5.186559200286865,5.212687969207764,5.10817289352417,5.199624061584473,1.205081820487976,869731
1980-04-01,5.199624061584473,5.212687969207764,5.147366046905518,5.173494815826416,1.1990264654159546,670717
1980-04-02,5.199624061584473,5.317203044891357,5.199624061584473,5.225752830505371,1.2111380100250244,920442
1980-04-03,5.212687969207764,5.212687969207764,5.121236801147461,5.173494815826416,1.1990264654159546,659235
1980-04-07,5.147366046905518,5.147366046905518,5.042850971221924,5.055915832519531,1.1717756986618042,767354
1980-04-08,5.055915832519531,5.264945983886719,5.029787063598633,5.251881122589111,1.2171934843063354,782662
1980-04-09,5.251881122589111,5.421718120574951,5.251881122589111,5.27800989151001,1.2232496738433838,1587331
1980-04-10,5.291073799133301,5.3955888748168945,5.291073799133301,5.304139137268066,1.229304552078247,901306
1980-04-11,5.304139137268066,5.317203044891357,5.212687969207764,5.212687969207764,1.2081098556518555,634358
1980-04-14,5.212687969207764,5.264945983886719,5.160430908203125,5.212687969207764,1.2081098556518555,603741
1980-04-15,5.212687969207764,5.251881122589111,5.173494815826416,5.212687969207764,1.2081098556518555,829546
1980-04-16,5.212687969207764,5.27800989151001,5.134302139282227,5.199624061584473,1.205081820487976,800842
1980-04-17,5.160430908203125,5.160430908203125,5.121236801147461,5.147366046905518,1.1929713487625122,791274
1980-04-18,5.134302139282227,5.134302139282227,5.095108985900879,5.134302139282227,1.189943790435791,633402
1980-04-21,5.10817289352417,5.10817289352417,4.990593910217285,5.042850971221924,1.1687477827072144,1054394
1980-04-22,5.186559200286865,5.330267906188965,5.186559200286865,5.330267906188965,1.2353615760803223,3064630
1980-04-23,5.330267906188965,5.3694610595703125,5.251881122589111,5.304139137268066,1.229304552078247,1455293
1980-04-24,5.304139137268066,5.44784688949585,5.27800989151001,5.356396198272705,1.2414159774780273,1014208
1980-04-25,5.356396198272705,5.460910797119141,5.356396198272705,5.40865421295166,1.2535279989242554,490838
1980-04-28,5.513168811798096,5.6307477951049805,5.513168811798096,5.565425872802734,1.2898614406585693,1322298
1980-04-29,5.565425872802734,5.604619979858398,5.526233196258545,5.526233196258545,1.2807785272598267,704205
1980-04-30,5.526233196258545,5.5784912109375,5.460910797119141,5.513168811798096,1.2777514457702637,980720
1980-05-01,5.513168811798096,5.5784912109375,5.460910797119141,5.473976135253906,1.2686667442321777,1398842
1980-05-02,5.473976135253906,5.5784912109375,5.460910797119141,5.565425872802734,1.2898614406585693,800842
1980-05-05,5.565425872802734,5.669940948486328,5.539298057556152,5.669940948486328,1.3140844106674194,1152944
1980-05-06,5.669940948486328,5.669940948486328,5.552361965179443,5.565425872802734,1.2898614406585693,839114
1980-05-07,5.565425872802734,5.656877040863037,5.552361965179443,5.6176838874816895,1.3019734621047974,873558
1980-05-08,5.6176838874816895,5.656877040863037,5.5784912109375,5.604619979858398,1.2989460229873657,763526
1980-05-09,5.604619979858398,5.6176838874816895,5.552361965179443,5.552361965179443,1.2868335247039795,477443
1980-05-12,5.552361965179443,5.6176838874816895,5.513168811798096,5.565425872802734,1.2898614406585693,659235
1980-05-13,5.565425872802734,5.696070194244385,5.552361965179443,5.696070194244385,1.3201398849487305,816150
1980-05-14,5.696070194244385,5.735262870788574,5.696070194244385,5.709135055541992,1.3231674432754517,1245754
1980-05-15,5.709135055541992,5.735262870788574,5.6830058097839355,5.722198963165283,1.3261959552764893,805626
1980-05-16,5.722198963165283,5.813650131225586,5.696070194244385,5.787520885467529,1.3413350582122803,957757
1980-05-19,5.735262870788574,5.735262870788574,5.696070194244385,5.722198963165283,1.3431752920150757,427690
1980-05-20,5.722198963165283,5.735262870788574,5.696070194244385,5.735262870788574,1.3462423086166382,806582
1980-05-21,5.735262870788574,5.735262870788574,5.656877040863037,5.696070194244385,1.337041974067688,715686
1980-05-22,5.696070194244385,5.774456977844238,5.669940948486328,5.74832820892334,1.3493086099624634,743434
1980-05-23,5.74832820892334,5.852842807769775,5.74832820892334,5.787520885467529,1.358508586883545,1846624
1980-05-27,5.787520885467529,5.839777946472168,5.774456977844238,5.787520885467529,1.358508586883545,952016
1980-05-28,5.787520885467529,5.878972053527832,5.74832820892334,5.761392116546631,1.3523751497268677,1528966
1980-05-29,5.761392116546631,5.774456977844238,5.709135055541992,5.735262870788574,1.3462423086166382,658278
1980-05-30,5.6830058097839355,5.6830058097839355,5.604619979858398,5.669940948486328,1.3309088945388794,767354
1980-06-02,5.669940948486328,5.6830058097839355,5.604619979858398,5.6176838874816895,1.3186421394348145,660192
1980-06-03,5.6176838874816895,5.669940948486328,5.604619979858398,5.6307477951049805,1.3217095136642456,700378
1980-06-04,5.6307477951049805,5.722198963165283,5.6176838874816895,5.709135055541992,1.3401082754135132,778835
1980-06-05,5.709135055541992,5.80058479309082,5.6830058097839355,5.722198963165283,1.3431752920150757,1412237
1980-06-06,5.74832820892334,5.839777946472168,5.74832820892334,5.839777946472168,1.3707749843597412,877386
1980-06-09,5.839777946472168,5.878972053527832,5.774456977844238,5.787520885467529,1.358508586883545,491795
1980-06-10,5.787520885467529,5.839777946472168,5.787520885467529,5.787520885467529,1.358508586883545,799885
1980-06-11,5.787520885467529,5.839777946472168,5.74832820892334,5.774456977844238,1.3554414510726929,1004640
1980-06-12,5.774456977844238,5.80058479309082,5.656877040863037,5.74832820892334,1.3493086099624634,1040042
1980-06-13,5.74832820892334,5.761392116546631,5.696070194244385,5.74832820892334,1.3493086099624634,730995
1980-06-16,5.74832820892334,5.774456977844238,5.735262870788574,5.774456977844238,1.3554414510726929,823805
1980-06-17,5.774456977844238,5.892035961151123,5.74832820892334,5.813650131225586,1.3646410703659058,1187389
1980-06-18,5.787520885467529,5.787520885467529,5.722198963165283,5.787520885467529,1.358508586883545,698464
1980-06-19,5.787520885467529,5.80058479309082,5.643813133239746,5.643813133239746,1.3247759342193604,474573
1980-06-20,5.643813133239746,5.669940948486328,5.6176838874816895,5.656877040863037,1.3278419971466064,601827
1980-06-23,5.643813133239746,5.643813133239746,5.565425872802734,5.565425872802734,1.3063756227493286,560685
1980-06-24,5.565425872802734,5.6307477951049805,5.552361965179443,5.6176838874816895,1.3186421394348145,458307
1980-06-25,5.6176838874816895,5.696070194244385,5.591555118560791,5.643813133239746,1.3247759342193604,533894
1980-06-26,5.643813133239746,5.6830058097839355,5.6176838874816895,5.6307477951049805,1.3217095136642456,1083098
1980-06-27,5.6307477951049805,5.669940948486328,5.591555118560791,5.6176838874816895,1.3186421394348145,290867
1980-06-30,5.6176838874816895,5.6176838874816895,5.552361965179443,5.552361965179443,1.303309440612793,544419
1980-07-01,5.552361965179443,5.6307477951049805,5.526233196258545,5.565425872802734,1.3063756227493286,1598813
1980-07-02,5.565425872802734,5.5784912109375,5.487040042877197,5.539298057556152,1.30024254322052,1372051
1980-07-03,5.539298057556152,5.6176838874816895,5.513168811798096,5.604619979858398,1.3155760765075684,711859
1980-07-07,5.604619979858398,5.643813133239746,5.5784912109375,5.6307477951049805,1.3217095136642456,1393101
1980-07-08,5.6307477951049805,5.6830058097839355,5.6307477951049805,5.6307477951049805,1.3217095136642456,856336
1980-07-09,5.643813133239746,5.787520885467529,5.643813133239746,5.669940948486328,1.3309088945388794,1495478
1980-07-10,5.669940948486328,5.735262870788574,5.669940948486328,5.6830058097839355,1.3339751958847046,680285
1980-07-11,5.669940948486328,5.669940948486328,5.5784912109375,5.669940948486328,1.3309088945388794,1027603
1980-07-14,5.669940948486328,5.852842807769775,5.643813133239746,5.852842807769775,1.3738415241241455,910874
1980-07-15,5.852842807769775,5.944293022155762,5.852842807769775,5.865907192230225,1.376907467842102,1177821
1980-07-16,5.865907192230225,5.996551036834717,5.852842807769775,5.865907192230225,1.376907467842102,971152
1980-07-17,5.865907192230225,6.022679805755615,5.865907192230225,6.009614944458008,1.410641074180603,915658
1980-07-18,6.009614944458008,6.1402587890625,5.996551036834717,6.0357441902160645,1.4167734384536743,1157728
1980-07-21,6.022679805755615,6.022679805755615,5.892035961151123,5.931229114532471,1.3922420740127563,488925
1980-07-22,5.931229114532471,6.009614944458008,5.905099868774414,5.957357883453369,1.3983732461929321,476486
1980-07-23,5.944293022155762,5.944293022155762,5.865907192230225,5.905099868774414,1.3861072063446045,865904
1980-07-24,5.905099868774414,5.931229114532471,5.813650131225586,5.826714038848877,1.3677095174789429,725254
1980-07-25,5.826714038848877,5.826714038848877,5.722198963165283,5.722198963165283,1.3431752920150757,888867
1980-07-28,5.722198963165283,5.865907192230225,5.709135055541992,5.826714038848877,1.3677095174789429,774051
1980-07-29,5.826714038848877,5.996551036834717,5.826714038848877,5.957357883453369,1.3983732461929321,887910
1980-07-30,6.009614944458008,6.205581188201904,6.009614944458008,6.166388034820557,1.4474400281906128,2693392
1980-07-31,6.153324127197266,6.153324127197266,6.061872959136963,6.1402587890625,1.441306710243225,1360570
1980-08-01,6.1402587890625,6.153324127197266,6.0357441902160645,6.048809051513672,1.419840693473816,1178778
1980-08-04,6.048809051513672,6.127194881439209,6.0357441902160645,6.0880022048950195,1.4290411472320557,802755
1980-08-05,6.0880022048950195,6.127194881439209,6.074936866760254,6.114130020141602,1.4351741075515747,1201741
1980-08-06,6.114130020141602,6.153324127197266,6.0880022048950195,6.1402587890625,1.441306710243225,628618
1980-08-07,6.1402587890625,6.257839202880859,6.114130020141602,6.257839202880859,1.4689064025878906,1514614
1980-08-08,6.257839202880859,6.3362250328063965,6.192516803741455,6.205581188201904,1.456640362739563,951059
1980-08-11,6.205581188201904,6.205581188201904,6.127194881439209,6.166388034820557,1.4474400281906128,2159498
1980-08-12,6.166388034820557,6.205581188201904,6.0880022048950195,6.0880022048950195,1.4290411472320557,927139
1980-08-13,6.0880022048950195,6.114130020141602,6.0357441902160645,6.0357441902160645,1.4167734384536743,1029517
1980-08-14,6.0357441902160645,6.166388034820557,6.0357441902160645,6.153324127197266,1.4443740844726562,713773
1980-08-15,6.153324127197266,6.27090311050415,6.153324127197266,6.27090311050415,1.471973180770874,1010381
1980-08-18,6.244773864746094,6.244773864746094,6.114130020141602,6.153324127197266,1.461423635482788,901306
1980-08-19,6.153324127197266,6.179451942443848,6.1010661125183105,6.1010661125183105,1.449012041091919,738650
1980-08-20,6.1010661125183105,6.205581188201904,6.0880022048950195,6.153324127197266,1.461423635482788,633402
1980-08-21,6.179451942443848,6.231709957122803,6.179451942443848,6.179451942443848,1.4676287174224854,675501
1980-08-22,6.205581188201904,6.31009578704834,6.205581188201904,6.205581188201904,1.4738351106643677,822848
1980-08-25,6.166388034820557,6.166388034820557,6.0880022048950195,6.166388034820557,1.464526653289795,841984
1980-08-26,6.166388034820557,6.205581188201904,6.153324127197266,6.192516803741455,1.4707318544387817,629574
1980-08-27,6.192516803741455,6.218645095825195,6.1010661125183105,6.127194881439209,1.4552172422409058,793187
1980-08-28,6.114130020141602,6.114130020141602,6.0357441902160645,6.048809051513672,1.4366017580032349,1005597
1980-08-29,6.048809051513672,6.061872959136963,6.022679805755615,6.048809051513672,1.4366017580032349,1006554
1980-09-02,6.048809051513672,6.061872959136963,6.022679805755615,6.048809051513672,1.4366017580032349,331053
1980-09-03,6.061872959136963,6.166388034820557,6.061872959136963,6.166388034820557,1.464526653289795,1079270
1980-09-04,6.166388034820557,6.257839202880859,6.127194881439209,6.205581188201904,1.4738351106643677,1067789
1980-09-05,6.127194881439209,6.127194881439209,6.061872959136963,6.061872959136963,1.4397045373916626,980720
1980-09-08,6.061872959136963,6.0880022048950195,5.97042179107666,5.97042179107666,1.4179835319519043,737693
1980-09-09,5.957357883453369,5.957357883453369,5.839777946472168,5.931229114532471,1.4086761474609375,1873414
1980-09-10,5.931229114532471,6.1010661125183105,5.931229114532471,6.022679805755615,1.4303953647613525,1061091
1980-09-11,6.061872959136963,6.192516803741455,6.061872959136963,6.192516803741455,1.4707318544387817,431517
