Date,Open,High,Low,Close,Adj Close,Volume
1980-01-02,7.046875,7.046875,6.78125,6.78125,1.2630269527435303,1178400
1980-01-03,6.78125,6.9375,6.6875,6.796875,1.2659366130828857,2531200
1980-01-04,6.796875,6.90625,6.75,6.765625,1.2601165771484375,1976800
1980-01-07,6.765625,6.828125,6.765625,6.765625,1.2601165771484375,1813600
1980-01-08,6.765625,6.84375,6.765625,6.828125,1.271756887435913,1138400
1980-01-09,6.828125,6.890625,6.75,6.765625,1.2601165771484375,2942400
1980-01-10,6.765625,6.796875,6.71875,6.75,1.2572064399719238,2179200
1980-01-11,6.75,6.75,6.703125,6.703125,1.2484759092330933,828800
1980-01-14,6.703125,6.75,6.703125,6.703125,1.2484759092330933,1560800
1980-01-15,6.703125,6.75,6.6875,6.75,1.2572064399719238,899200
1980-01-16,6.75,7.0,6.75,6.78125,1.2630269527435303,2994400
1980-01-17,6.78125,6.875,6.75,6.796875,1.2659366130828857,1909600
1980-01-18,6.8125,7.125,6.8125,7.125,1.3270504474639893,2181600
1980-01-21,7.1875,7.4375,7.1875,7.421875,1.3823453187942505,2758400
1980-01-22,7.421875,7.46875,7.390625,7.390625,1.3765240907669067,1402400
1980-01-23,7.390625,7.59375,7.390625,7.53125,1.402716875076294,1192800
1980-01-24,7.625,7.734375,7.625,7.640625,1.4230873584747314,1468800
1980-01-25,7.625,7.625,7.515625,7.625,1.4201782941818237,1364000
1980-01-28,7.625,7.796875,7.53125,7.75,1.4434592723846436,1159200
1980-01-29,7.75,7.828125,7.578125,7.640625,1.4230873584747314,2205600
1980-01-30,7.640625,7.75,7.609375,7.734375,1.4405487775802612,997600
1980-01-31,7.75,7.9375,7.75,7.78125,1.4492796659469604,1500000
1980-02-01,7.78125,8.0,7.703125,8.0,1.4900215864181519,1424800
1980-02-04,8.0,8.09375,7.9375,7.9375,1.4783813953399658,1905600
1980-02-05,7.9375,7.96875,7.875,7.96875,1.48420250415802,1188800
1980-02-06,7.96875,8.5625,7.953125,8.5625,1.5947885513305664,3314400
1980-02-07,8.9375,9.34375,8.9375,9.09375,1.6937357187271118,6178400
1980-02-08,9.09375,9.4375,9.0625,9.421875,1.7548497915267944,4455200
1980-02-11,9.40625,9.40625,9.09375,9.09375,1.6937357187271118,3916000
1980-02-12,9.09375,9.15625,8.8125,9.125,1.6995564699172974,2294400
1980-02-13,9.125,9.25,8.921875,8.9375,1.6646344661712646,2192800
1980-02-14,8.9375,9.109375,8.71875,8.84375,1.647172451019287,1524800
1980-02-15,8.8125,8.8125,8.625,8.8125,1.641352653503418,1934400
1980-02-19,8.78125,8.78125,8.625,8.703125,1.620980143547058,1345600
1980-02-20,8.75,9.3125,8.75,9.28125,1.7286572456359863,2980800
1980-02-21,9.28125,9.625,9.125,9.15625,1.705376148223877,3367200
1980-02-22,9.15625,9.875,9.0625,9.671875,1.8014135360717773,5061600
1980-02-25,9.65625,9.65625,9.4375,9.578125,1.783951997756958,2221600
1980-02-26,9.578125,10.0625,9.5,10.0625,1.874168038368225,3500800
1980-02-27,10.0625,10.40625,9.875,9.875,1.839246392250061,4957600
1980-02-28,9.875,10.09375,9.875,9.953125,1.8537970781326294,2096000
1980-02-29,9.953125,10.0625,9.890625,9.9375,1.8508867025375366,1176800
